"ID";"ROOTID";"CRDA";"NAME";"ISSYSTEM";"CODE";"CATCODE";"EAN";"EANID";"CAT_ID";"TYPE_ID";"PATH_ID";"MAINPACK";"SINGLEPACK";"UNITS_ID";"STOCK_AVAL";"STOCK_LOCAL";"STOCK_EXT";"STOCK_UNAVAL";"STOCK_RES";"STOCK_EXP";"STOCK_ALARM";"STOCK_ORDER_ALARM";"STOCK_LOAD_ALARM";"STOCK_RESORDERS";"DESCR";"DELETED";"NEXTDELIVERY";"NEXTDELIVERYLOAD";"IMPCORP";"INSTORE";"INPLIST";"COSTPRICE";"COSTMATPRICE";"FIFOPRICE";"FIFOCASHID";"DFLTECPRICE";"YEAREXPCONS";"YEAREXPCONSBOM";"INSHOP";"HEATLVL";"HSCODE";"CORIGIN";"PREFORIGIN";"CYCLE";"COUNTRES";"SYSSTATUS";"POPULARITY"
16488;"NULL";"NULL";"Adsystem - paleta do wyjaśnienia";"NULL";"NULL";"ADS-PAL-DO-W";"NULL";"NULL";311;10796;146;"NULL";"NULL";116;1.00;1.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;30;"NULL";0.00;0.00;0.0000;0;"NULL";"NULL";"NULL";0;5;"";"";"n";22325;"NULL";11;2
16502;"NULL";"NULL";"Krzesło Boliwia PP różowe siedzisko";"NULL";"PP-181C_seat pink";"KRZ-BOL-PP-R-S";"NULL";331;11749;308;12214;"NULL";"NULL";116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";2;30;"NULL";36.04;36.04;9.0000;2;"NULL";"NULL";"NULL";0;5;"";"";"n";22322;"NULL";10;2
16490;"NULL";"17.03.2026 10:19:29.668";"mFrame blat do półki - białe";"NULL";"NULL";"SHE-MFR-B";"NULL";"NULL";19653;10796;12503;1.00;1.00;116;16.00;16.00;0.00;0.00;0.00;0.00;2.00;5.00;0.00;0.00;"Półka do trybunki wystawienniczej wykonana z MDF";"n";"NULL";"NULL";1;30;"NULL";100.67;99.00;90.0000;0;"NULL";0.00;0.00;0;5;"9403910090";"Polska";"n";22324;"NULL";11;18
16491;"NULL";"17.03.2026 10:19:22.943";"mFrame blat do półki - czarne";"NULL";"NULL";"SHE-MFR-C";"NULL";"NULL";19653;10796;12503;1.00;1.00;116;10.00;10.00;0.00;0.00;0.00;0.00;2.00;5.00;0.00;0.00;"Półka do trybunki wystawienniczej wykonana z MDF";"n";"NULL";"NULL";1;30;"NULL";100.67;99.00;90.0000;0;"NULL";0.00;0.00;0;5;"9403910090";"Polska";"n";22324;"NULL";11;4
16499;"NULL";"NULL";"adFrame LMS ŁĄCZNIK ZEW/ZEW";"NULL";"NULL";"ADF-LMS-LAC-Z";"NULL";"NULL";19602;308;12615;1.00;1.00;116;35.00;35.00;0.00;0.00;0.00;0.00;6.00;12.00;0.00;0.00;"Akcesoria do kasetonu reklamowego - łącznik stalowy";"n";"NULL";"NULL";1;30;"NULL";27.64;25.97;23.6000;0;"NULL";0.00;0.00;0;5;"7326909890";"Polska";"n";22322;"NULL";10;4
16455;"NULL";"NULL";"adTent EXPRESS halfbar 3x3";"NULL";"NULL";"ADT-EXP-HAL-3X3";"NULL";"NULL";19600;308;11942;1.00;1.00;116;12.00;12.00;0.00;11.00;0.00;0.00;2.00;5.00;0.00;0.00;"";"n";"NULL";"NULL";1;30;"NULL";117.23;108.90;99.0000;0;"NULL";20.00;20.00;0;3;"";"";"n";22322;"NULL";10;41
16456;"NULL";"NULL";"adFloor profil panelowy 0,5m";"NULL";"Floor mainaluminum profile(448mm)";"ADF-PRO-PAN-5";"NULL";"NULL";19661;308;12503;"NULL";"NULL";116;84.00;84.00;0.00;0.00;0.00;0.00;5.00;20.00;15.00;0.00;"Akcesoria do systemów wystawienniczych - profil aluminiowy do podłogi stoiska";"n";"NULL";"NULL";1;30;"NULL";17.69;16.02;4.0000;2;"NULL";0.00;8.00;0;5;"7616999099";"Chiny";"n";22322;"NULL";10;4
16457;"NULL";"NULL";"adFloor profil wzmocnienie 0,5m";"NULL";"Floor supportbar(655.1mm)";"ADF-PRO-WZM-5";"NULL";"NULL";19661;308;12503;"NULL";"NULL";116;208.00;208.00;0.00;0.00;0.00;0.00;5.00;20.00;15.00;0.00;"Akcesoria do systemów wystawienniczych - profil aluminiowy do podłogi stoiska";"n";"NULL";"NULL";1;30;"NULL";21.69;20.02;5.0000;2;"NULL";0.00;0.00;0;5;"7616999099";"Chiny";"n";22322;"NULL";11;5
16458;"NULL";"NULL";"adFrame LMD ŁĄCZNIK ZEW/ZEW";"NULL";"NULL";"ADF-LMD-LAC-Z";"NULL";"NULL";19602;308;12615;1.00;1.00;116;50.00;50.00;0.00;0.00;0.00;0.00;6.00;10.00;0.00;0.00;"Akcesoria do kasetonu reklamowego - łącznik stalowy";"n";"NULL";"NULL";1;30;"NULL";53.26;51.59;46.9000;0;"NULL";20.00;20.00;0;5;"7326909890";"Polska";"n";22322;"NULL";10;27
16459;"NULL";"NULL";"Kabel trójnik adFrame Quick";"NULL";"NULL";"KAB-TRO-ADF-Q";"NULL";"NULL";19602;10796;11942;1.00;1.00;116;133.00;133.00;0.00;0.00;0.00;0.00;10.00;30.00;20.00;0.00;"";"n";"NULL";"NULL";1;30;"NULL";20.02;20.02;5.0000;2;"NULL";0.00;0.00;0;4;"";"";"n";22322;"NULL";10;16
16460;"NULL";"NULL";"Półka niestandardowa - kasetony";"NULL";"NULL";"POL-NIE-FRA";"NULL";"NULL";187;10796;11943;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;15;"NULL";0.00;0.00;96.8800;0;"NULL";"NULL";"NULL";0;"NULL";"";"";"n";22325;"NULL";10;5
16489;"NULL";"NULL";"Śruba imbusowa dociskowa M5";"NULL";"NULL";"SRU-IMB-DOC-M5";"NULL";"NULL";311;308;15349;"NULL";"NULL";116;4000.00;4000.00;0.00;0.00;0.00;0.00;600.00;1000.00;"NULL";0.00;"Akcesoria do montażu systemów wystawienniczych - śruba imbusowa stalowa z gniazdem sześciokątnym";"n";"NULL";"NULL";1;20;"NULL";0.08;0.00;0.0800;0;"NULL";568.00;568.00;0;3;"7318156890";"Chiny";"n";22322;"NULL";10;79
16526;"NULL";"NULL";"TELEWIZOR LCD 43"" RENTAL";"NULL";"NULL";"TV-2655-R";"NULL";"NULL";19608;308;12503;1.00;1.00;116;1.00;1.00;0.00;0.00;1.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;30;"NULL";2.77;1.10;1.0000;0;"NULL";2.00;2.00;0;5;"";"";"n";22325;"NULL";10;2
16527;"NULL";"NULL";"adFloor płyta 997x997mm, grubość 12mm BIAŁA RENTAL";"NULL";"NULL";"ADF-PLY-997X997MM-G-12-R";"NULL";"NULL";19608;308;12503;"NULL";"NULL";116;92.00;92.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;30;"NULL";2.77;1.10;1.0000;0;"NULL";"NULL";"NULL";0;5;"";"";"n";22325;"NULL";10;14
16549;"NULL";"NULL";"mFrame RAMA ŁUK 496x2976";"NULL";"NULL";"MFR-FRA-LUK-496X2976";"NULL";"NULL";19652;13463;12503;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Aluminiowa rama do systemu wystawienniczego";"n";"NULL";"NULL";1;5;"NULL";520.95;480.95;0.0000;0;1828.00;3.00;3.00;1;"NULL";"7616999099";"Chiny";"n";22322;"NULL";10;7
16550;"NULL";"NULL";"adFrame Quick white connector - złączka 180°";"NULL";"NULL";"ADF-QUI-WHI-C-Z";"NULL";"NULL";19602;308;11942;1.00;1.00;116;220.00;220.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;"";"n";"NULL";"NULL";1;30;"NULL";4.38;2.71;0.6800;2;"NULL";0.00;0.00;0;5;"";"";"n";22322;"NULL";2;0
16551;"NULL";"NULL";"Tusz J-ECO SUBLY NANO CYAN 1LT WH";"NULL";"NULL";"TUSZ-JECO-S-N-C";"NULL";"NULL";11391;10796;176;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;20;"NULL";191.53;12.53;179.0000;0;"NULL";"NULL";"NULL";0;5;"";"";"n";22322;"NULL";10;11
16552;"NULL";"NULL";"Tusz J-ECO SUBLY NANO MAGENTA 1LT WH";"NULL";"NULL";"TUSZ-JECO-S-N-M";"NULL";"NULL";11391;10796;176;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;20;"NULL";191.53;12.53;179.0000;0;"NULL";"NULL";"NULL";0;5;"";"";"n";22322;"NULL";10;3
16553;"NULL";"NULL";"Tusz J-ECO SUBLY NANO YELLOW 1LT WH";"NULL";"NULL";"TUSZ-JECO-S-N-Y";"NULL";"NULL";11391;10796;176;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;20;"NULL";191.53;12.53;179.0000;0;"NULL";"NULL";"NULL";0;5;"";"";"n";22322;"NULL";10;3
16554;"NULL";"NULL";"Tusz J-ECO SUBLY NANO ABSOLUTE BLACK 1LT WH";"NULL";"NULL";"TUSZ-JECO-S-N-AB";"NULL";"NULL";11391;10796;176;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;20;"NULL";191.53;12.53;179.0000;0;"NULL";"NULL";"NULL";0;5;"";"";"n";22322;"NULL";10;3
16558;"NULL";"NULL";"Adsystem - produkty inne";"NULL";"NULL";"ADS-PRO-PRE";"NULL";"NULL";311;10796;146;"NULL";"NULL";116;2.00;2.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;30;"NULL";0.00;0.00;0.0000;0;"NULL";"NULL";"NULL";0;5;"";"";"n";22325;"NULL";2;0
16559;"NULL";"NULL";"Wydruk adBoard OWZ B2";"NULL";"NULL";"P-ADB-OWZ-B2";"NULL";"NULL";16891;308;132;1.00;1.00;116;0.00;0.00;0.00;0.00;24.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;5;"NULL";33.62;14.69;0.0000;0;"NULL";5.00;15.00;0;"NULL";"";"";"n";22322;"NULL";10;1
16560;"NULL";"NULL";"Hoker Cortina czarny RENTAL";"NULL";"NULL";"HOK-COR-CZA-R";"NULL";"NULL";16887;308;12503;1.00;1.00;116;3.00;3.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;30;"NULL";2.74;1.07;1.0000;0;"NULL";"NULL";"NULL";0;5;"";"";"n";22325;"NULL";10;5
16536;"NULL";"23.12.2025 14:03:01.315";"adFrame CTF 200x100x200 Hanging (bez wydruku)";"NULL";"NULL";"ADF-CTF-200X100X200-H-WP";"NULL";"NULL";19617;308;12615;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Kaseton reklamowy aluminiowy niepodświetlany bez wydruku";"n";"NULL";"NULL";1;5;"NULL";606.56;453.23;0.0000;0;"NULL";"NULL";"NULL";0;"NULL";"7616999099";"Chiny";"n";22322;"NULL";11;0
16537;"NULL";"11.12.2025 12:13:26.296";"adFrame CTF 200x100x200 Hanging";"NULL";"NULL";"ADF-CTF-200X100X200-H";"NULL";"NULL";19617;308;12615;"NULL";"NULL";116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Kaseton reklamowy aluminiowy niepodświetlany z wydrukiem na materiale tekstylnym";"n";"NULL";"NULL";1;5;"NULL";1110.67;747.43;0.0000;0;"NULL";"NULL";"NULL";0;"NULL";"7616999099";"Polska";"n";22322;"NULL";11;0
16540;"NULL";"NULL";"lodówka RENTAL";"NULL";"NULL";"LOD-R";"NULL";"NULL";19608;308;12503;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;30;"NULL";4.01;4.01;1.0000;2;"NULL";2.00;2.00;0;4;"";"";"n";22325;"NULL";10;26
16542;"NULL";"NULL";"adTent EXPRESS halfbar 3x4,5";"NULL";"NULL";"ADT-EXP-HAL-3X45";"NULL";"NULL";19600;308;11942;1.00;1.00;116;0.00;0.00;0.00;5.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;30;"NULL";108.90;108.90;99.0000;0;"NULL";"NULL";"NULL";0;5;"";"";"n";22325;"NULL";11;1
16562;"NULL";"NULL";"AS Ring stoisko komplet";"NULL";"NULL";"AS-RING-STO-K";"NULL";"NULL";19613;10796;146;1.00;1.00;116;0.00;0.00;0.00;0.00;1.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;5;"NULL";329.20;305.59;0.0000;0;"NULL";0.00;28.00;0;"NULL";"";"";"n";22322;"NULL";10;0
16564;"NULL";"23.12.2025 14:07:17.076";"adFrame LMD 100x250 PK (bez wydruku) stan";"NULL";"NULL";"ADF-LMD-100X250-PK-S-WP";"NULL";"NULL";19607;308;12615;1.00;1.00;116;0.00;0.00;0.00;2.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;30;"NULL";2668.17;2601.50;2365.0000;0;"NULL";"NULL";"NULL";0;5;"";"";"n";22322;"NULL";11;1
16565;"NULL";"NULL";"POKAZÓWKA_adColumn Air ∅60x220";"NULL";"NULL";"POK-AIR-?60X220";"NULL";"NULL";311;308;11942;"NULL";"NULL";116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;30;"NULL";0.00;0.00;0.0000;0;"NULL";"NULL";"NULL";0;5;"";"Polska";"n";22325;"NULL";10;3
16566;"NULL";"NULL";"POKAZÓWKA_adTent Air premium 4x4";"NULL";"NULL";"POK-AIR-PRE-4X4";"NULL";"NULL";311;308;11942;"NULL";"NULL";116;3.00;3.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;30;"NULL";0.00;0.00;0.0000;0;"NULL";"NULL";"NULL";0;4;"";"";"n";22325;"NULL";10;12
16567;"NULL";"NULL";"POKAZÓWKA_adTent EXPRESS 3x3m";"NULL";"NULL";"POK-EXP-3X3M";"NULL";"NULL";311;308;11942;"NULL";"NULL";116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;30;"NULL";0.00;0.00;0.0000;0;"NULL";"NULL";"NULL";0;5;"";"";"n";22325;"NULL";10;10
16570;"NULL";"NULL";"POKAZÓWKA_adWall Vario Prosta Light 240";"NULL";"NULL";"POK-VAR-STR-L-240";"NULL";"NULL";311;308;11942;"NULL";"NULL";116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Aluminiowa ścianka reklamowa Vario z wydrukiem na materiale testylnym";"n";"NULL";"NULL";1;30;"NULL";0.00;0.00;0.0000;0;"NULL";"NULL";"NULL";0;4;"7616999099";"Chiny";"n";22325;"NULL";10;7
16571;"NULL";"NULL";"POKAZÓWKA_adWall Vario Presto Light 060 (bez wydruku)";"NULL";"NULL";"POK-VAR-PRE-L-060";"NULL";"NULL";311;308;11942;"NULL";"NULL";116;1.00;1.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Aluminiowa ścianka reklamowa Vario bez wydruku";"n";"NULL";"NULL";1;30;"NULL";0.00;0.00;0.0000;0;"NULL";"NULL";"NULL";0;5;"7616999099";"Chiny";"n";22325;"NULL";10;11
16577;"NULL";"NULL";"POKAZÓWKA_handel.pl_adTribune Big Quick LED";"NULL";"NULL";"POK-BIG-QUI-L";"NULL";"NULL";311;308;11942;"NULL";"NULL";116;1.00;1.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Trybunka reklamowa podświetlana z wydrukiem na materiale tekstylnym";"n";"NULL";"NULL";1;30;"NULL";0.00;0.00;0.0000;0;"NULL";0.00;0.00;0;5;"9403208000";"Polska";"n";22325;"NULL";10;16
16579;"NULL";"28.05.2026 14:40:34.501";"POKAZÓWKA_adWall Vario Presto Light 150 (bez wydruku)";"NULL";"NULL";"POK-VAR-PRE-L-150-WP";"NULL";"NULL";311;308;11942;"NULL";"NULL";116;1.00;1.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Aluminiowa ścianka reklamowa Vario z wydrukiem na materiale testylnym";"n";"NULL";"NULL";1;30;"NULL";17.74;1.07;1.0000;0;"NULL";"NULL";"NULL";0;5;"7616999099";"Chiny";"n";22325;"NULL";11;10
16580;"NULL";"23.12.2025 16:04:47.915";"POKAZÓWKA_adFrame Smart 200x250 (bez wydruku)";"NULL";"NULL";"POK-SMA-200X250";"NULL";"NULL";311;308;17641;"NULL";"NULL";116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;30;"NULL";17.74;1.07;1.0000;0;"NULL";"NULL";"NULL";0;5;"";"Chiny";"n";22325;"NULL";11;0
16582;"NULL";"NULL";"POKAZÓWKA_adFrame Quick 100x200 w torbie na kółkach";"NULL";"NULL";"POK-QUI-100X200-W-T-NA-K";"NULL";"NULL";311;308;11942;"NULL";"NULL";116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;30;"NULL";17.74;1.07;1.0000;0;"NULL";"NULL";"NULL";0;5;"";"Polska";"n";22325;"NULL";10;2
16589;"NULL";"NULL";"POKAZÓWKA_adStand BannerAd 100";"NULL";"NULL";"POK-BAN-100";"NULL";"NULL";311;308;11943;"NULL";"NULL";116;1.00;1.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Rollup reklamowy aluminiowy z wydrukiem z PVC";"n";"NULL";"NULL";1;30;"NULL";0.00;0.00;0.0000;0;"NULL";"NULL";"NULL";0;5;"7616999099";"Chiny";"n";22325;"NULL";10;5
16591;"NULL";"NULL";"Karton - Leżak 1 szt";"NULL";"610x50x1270";"KAR-LEZ-1-S";"NULL";"NULL";11749;10796;11943;"NULL";"NULL";116;94.70;94.70;0.00;9.00;0.00;0.00;2.00;10.00;0.00;0.00;"struktura falista czy nie";"n";"NULL";"NULL";1;30;"NULL";10.40;10.40;9.4600;0;"NULL";0.00;0.00;0;2;"";"";"n";22322;"NULL";10;39
16598;"NULL";"NULL";"adTribune Shell (bez wydruku) RENTAL";"NULL";"NULL";"ADT-SHE-REN-WP";"NULL";"NULL";19608;308;11943;1.00;1.00;116;4.00;4.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;30;"NULL";9.40;1.07;1.0000;0;"NULL";"NULL";"NULL";0;5;"";"";"n";22325;"NULL";2;0
16599;"NULL";"NULL";"Multiframe 250 SET1 (Black) (bez wydruku)";"NULL";"NULL";"MUL-250-SET1-BB";"NULL";"NULL";19654;13463;12503;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Aluminiowa zabudowa targowa bez wydruku";"n";"NULL";"NULL";1;5;"NULL";1094.03;1020.70;0.0000;0;3160.00;24.00;40.00;1;"NULL";"7616999099";"Chiny";"n";22322;"NULL";10;28
16600;"NULL";"NULL";"Multiframe 250 SET2 (Black) (bez wydruku)";"NULL";"NULL";"MUL-250-SET2-BB";"NULL";"NULL";19654;13463;12503;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Aluminiowa zabudowa targowa bez wydruku";"n";"NULL";"NULL";1;5;"NULL";1558.84;1452.17;0.0000;0;4506.00;3.00;25.00;1;"NULL";"7616999099";"Chiny";"n";22322;"NULL";10;27
16601;"NULL";"NULL";"Multiframe 250 SET3 (Black) (bez wydruku)";"NULL";"NULL";"MUL-250-SET3-BB";"NULL";"NULL";19654;13463;12503;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Aluminiowa zabudowa targowa bez wydruku";"n";"NULL";"NULL";1;5;"NULL";2023.65;1883.65;0.0000;0;5851.00;12.00;38.00;1;"NULL";"7616999099";"Chiny";"n";22322;"NULL";10;26
16602;"NULL";"NULL";"Multiframe 250 SET4 (Black) (bez wydruku)";"NULL";"NULL";"MUL-250-SET4-BB";"NULL";"NULL";19654;13463;12503;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Aluminiowa zabudowa targowa bez wydruku";"n";"NULL";"NULL";1;5;"NULL";2841.98;2641.98;0.0000;0;8194.00;3.00;15.00;1;"NULL";"7616999099";"Chiny";"n";22322;"NULL";10;17
16603;"NULL";"NULL";"Multiframe 250 SET5 (Black) (bez wydruku)";"NULL";"NULL";"MUL-250-SET5-BB";"NULL";"NULL";19654;13463;12503;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Aluminiowa zabudowa targowa bez wydruku";"n";"NULL";"NULL";1;5;"NULL";3306.81;3073.48;0.0000;0;9540.00;2.00;7.00;1;"NULL";"7616999099";"Chiny";"n";22322;"NULL";10;2
16604;"NULL";"NULL";"Multiframe 250 SET6 (Black) (bez wydruku)";"NULL";"NULL";"MUL-250-SET6-BB";"NULL";"NULL";19654;13463;12503;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Aluminiowa zabudowa targowa bez wydruku";"n";"NULL";"NULL";1;5;"NULL";3771.62;3504.95;0.0000;0;10883.00;2.00;5.00;0;"NULL";"7616999099";"Chiny";"n";22322;"NULL";10;11
16605;"NULL";"23.12.2025 16:02:14.530";"Multiframe 250 SET7 (Black) (bez wydruku)";"NULL";"NULL";"MUL-250-SET7-BB";"NULL";"NULL";19654;13463;12503;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Aluminiowa zabudowa targowa bez wydruku";"n";"NULL";"NULL";1;5;"NULL";4589.97;4263.30;0.0000;0;13229.00;"NULL";"NULL";0;"NULL";"7616999099";"Chiny";"n";22322;"NULL";11;1
16606;"NULL";"23.12.2025 16:02:23.740";"Multiframe 250 SET8 (Black) (bez wydruku)";"NULL";"NULL";"MUL-250-SET8-BB";"NULL";"NULL";19654;13463;12503;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Aluminiowa zabudowa targowa bez wydruku";"n";"NULL";"NULL";1;5;"NULL";5054.79;4694.79;0.0000;0;14574.00;"NULL";"NULL";0;"NULL";"7616999099";"Chiny";"n";22322;"NULL";11;0
16635;"NULL";"NULL";"adFrame Quick zamek";"NULL";"NULL";"ADF-QUI-ZAM";"NULL";"NULL";19602;308;11942;1.00;1.00;116;217.00;217.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;"Akcesoria do systemów wystawienniczych - zamek stalowy";"n";"NULL";"NULL";1;30;"NULL";8.88;7.21;1.8000;2;"NULL";0.00;0.00;0;5;"8301409000";"Chiny";"n";22324;"NULL";11;5
16636;"NULL";"NULL";"Wydruk Adtent Air premium 3x3 (same nogi 4)";"NULL";"NULL";"P-ADT-AIR-PRE-3X3-SN4";"NULL";"NULL";16896;308;15345;1.00;1.00;116;0.00;0.00;0.00;0.00;2.00;0.00;"NULL";"NULL";"NULL";0.00;"Wydruk na materiale tekstylnym do namiotu dmuchanego";"n";"NULL";"NULL";1;5;"NULL";216.85;163.38;0.0000;0;"NULL";1.00;1.00;0;"NULL";"6307909899";"Polska";"n";22322;"NULL";10;6
16638;"NULL";"NULL";"Wydruk Adtent Air premium 3x3 (same nogi 3)";"NULL";"NULL";"P-ADT-AIR-PRE-3X3-SN3";"NULL";"NULL";16896;308;15345;1.00;1.00;116;0.00;0.00;0.00;0.00;1.00;0.00;"NULL";"NULL";"NULL";0.00;"Wydruk na materiale tekstylnym do namiotu dmuchanego";"n";"NULL";"NULL";1;5;"NULL";178.47;131.33;0.0000;0;"NULL";0.00;0.00;0;"NULL";"6307909899";"Polska";"n";22322;"NULL";10;3
16639;"NULL";"NULL";"Wydruk Adtent Air premium 3x3 (same nogi 2)";"NULL";"NULL";"P-ADT-AIR-PRE-3X3-SN2";"NULL";"NULL";16896;308;15345;1.00;1.00;116;0.00;0.00;0.00;0.00;9.00;0.00;"NULL";"NULL";"NULL";0.00;"Wydruk na materiale tekstylnym do namiotu dmuchanego";"n";"NULL";"NULL";1;5;"NULL";138.41;97.87;0.0000;0;"NULL";4.00;4.00;0;"NULL";"6307909899";"Polska";"n";22322;"NULL";10;7
16640;"NULL";"NULL";"Wydruk Adtent Air premium 3x3 (sama noga)";"NULL";"NULL";"P-ADT-AIR-PRE-3X3-SN";"NULL";"NULL";16896;308;15345;1.00;1.00;116;0.00;0.00;0.00;0.00;7.00;0.00;"NULL";"NULL";"NULL";0.00;"Wydruk na materiale tekstylnym do namiotu dmuchanego";"n";"NULL";"NULL";1;5;"NULL";96.70;65.81;0.0000;0;"NULL";3.00;3.00;0;"NULL";"6307909899";"Polska";"n";22322;"NULL";10;17
16641;"NULL";"NULL";"adFrame Quick kabel 180 stopni";"NULL";"NULL";"ADF-QUI-BIA-L-E";"NULL";"NULL";19602;308;11942;1.00;1.00;116;242.00;242.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;"";"n";"NULL";"NULL";1;30;"NULL";3.36;1.69;0.4200;2;"NULL";0.00;0.00;0;5;"";"Chiny";"n";22324;"NULL";2;0
16608;"NULL";"NULL";"Wydruk Multiframe 250 SET1 jednostronny";"NULL";"NULL";"P-MUL-250-SET1";"NULL";"NULL";19635;13463;17641;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Wydruk na materiale tekstylnym do systemu wystawienniczego";"n";"NULL";"NULL";1;5;"NULL";86.44;42.88;0.0000;0;250.00;768.00;790.00;1;"NULL";"6307909899";"Polska";"n";22322;"NULL";10;798
16609;"NULL";"NULL";"Wydruk Multiframe 250 SET2 jednostronny";"NULL";"NULL";"P-MUL-250-SET2";"NULL";"NULL";19635;13463;17641;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Wydruk na materiale tekstylnym do systemu wystawienniczego";"n";"NULL";"NULL";1;5;"NULL";130.09;76.58;0.0000;0;500.00;255.00;282.00;1;"NULL";"6307909899";"Polska";"n";22322;"NULL";10;331
16610;"NULL";"NULL";"Wydruk Multiframe 250 SET3 jednostronny";"NULL";"NULL";"P-MUL-250-SET3";"NULL";"NULL";19635;13463;17641;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Wydruk na materiale tekstylnym do systemu wystawienniczego";"n";"NULL";"NULL";1;5;"NULL";177.07;110.27;0.0000;0;750.00;251.00;280.00;1;"NULL";"6307909899";"Polska";"n";22322;"NULL";10;313
